phi_i theta_i phi_o theta_o brdf
60.0 -180.0 65.0 0.0 0.369
60.0 -180.0 66.0 0.0 0.4017
60.0 -180.0 67.0 0.0 0.4186
60.0 -180.0 68.0 0.0 0.436
60.0 -180.0 69.0 0.0 0.4673
60.0 -180.0 70.0 0.0 0.4935
60.0 -180.0 71.0 0.0 0.5175
60.0 -180.0 72.0 0.0 0.5413
60.0 -180.0 73.0 0.0 0.5624
60.0 -180.0 74.0 0.0 0.5931
60.0 -180.0 75.0 0.0 0.6227
60.0 -180.0 76.0 0.0 0.6653
60.0 -180.0 77.0 0.0 0.651
60.0 -180.0 78.0 0.0 0.6922
60.0 -180.0 79.0 0.0 0.6839
60.0 -180.0 80.0 0.0 0.7063
60.0 -180.0 81.0 0.0 0.7001
60.0 -180.0 82.0 0.0 0.6721
60.0 -180.0 83.0 0.0 0.6503
60.0 -180.0 84.0 0.0 0.6874
60.0 -180.0 85.0 0.0 0.6695
60.0 -180.0 86.0 0.0 0.6168
60.0 -180.0 87.0 0.0 0.5387
60.0 -180.0 88.0 0.0 0.4639
75.0 -180.0 -88.0 0.0 0.005352
75.0 -180.0 -87.0 0.0 0.006908
75.0 -180.0 -86.0 0.0 0.007781
75.0 -180.0 -85.0 0.0 0.008539
75.0 -180.0 -84.0 0.0 0.009119
75.0 -180.0 -83.0 0.0 0.009804
75.0 -180.0 -82.0 0.0 0.01028
75.0 -180.0 -81.0 0.0 0.01029
75.0 -180.0 -80.0 0.0 0.01315
75.0 -180.0 -79.0 0.0 0.01033
75.0 -180.0 -78.0 0.0 0.003982
75.0 -180.0 -71.0 0.0 0.0101
75.0 -180.0 -70.0 0.0 0.008921
75.0 -180.0 -69.0 0.0 0.008838
75.0 -180.0 -68.0 0.0 0.008639
75.0 -180.0 -67.0 0.0 0.008341
75.0 -180.0 -66.0 0.0 0.008103
75.0 -180.0 -65.0 0.0 0.007871
75.0 -180.0 -64.0 0.0 0.007725
75.0 -180.0 -63.0 0.0 0.007477
75.0 -180.0 -62.0 0.0 0.007175
75.0 -180.0 -61.0 0.0 0.006941
75.0 -180.0 -60.0 0.0 0.006903
75.0 -180.0 -59.0 0.0 0.006783
75.0 -180.0 -58.0 0.0 0.00666
75.0 -180.0 -57.0 0.0 0.006545
75.0 -180.0 -56.0 0.0 0.006365
75.0 -180.0 -55.0 0.0 0.00633
75.0 -180.0 -54.0 0.0 0.006255
75.0 -180.0 -53.0 0.0 0.006147
75.0 -180.0 -52.0 0.0 0.006118
75.0 -180.0 -51.0 0.0 0.006052
75.0 -180.0 -50.0 0.0 0.006011
75.0 -180.0 -49.0 0.0 0.005903
75.0 -180.0 -48.0 0.0 0.005861
75.0 -180.0 -47.0 0.0 0.005759
75.0 -180.0 -46.0 0.0 0.005756
75.0 -180.0 -45.0 0.0 0.00571
75.0 -180.0 -44.0 0.0 0.005734
75.0 -180.0 -43.0 0.0 0.00573
75.0 -180.0 -42.0 0.0 0.005771
75.0 -180.0 -41.0 0.0 0.005809
75.0 -180.0 -40.0 0.0 0.005753
75.0 -180.0 -39.0 0.0 0.005748
75.0 -180.0 -38.0 0.0 0.005777
75.0 -180.0 -37.0 0.0 0.005776
75.0 -180.0 -36.0 0.0 0.005777
75.0 -180.0 -35.0 0.0 0.005808
75.0 -180.0 -34.0 0.0 0.005874
75.0 -180.0 -33.0 0.0 0.00592
75.0 -180.0 -32.0 0.0 0.005929
75.0 -180.0 -31.0 0.0 0.005994
75.0 -180.0 -30.0 0.0 0.006027
75.0 -180.0 -29.0 0.0 0.006107
75.0 -180.0 -28.0 0.0 0.006203
75.0 -180.0 -27.0 0.0 0.006169
75.0 -180.0 -26.0 0.0 0.006246
75.0 -180.0 -25.0 0.0 0.006389
75.0 -180.0 -24.0 0.0 0.006501
75.0 -180.0 -23.0 0.0 0.006574
75.0 -180.0 -22.0 0.0 0.006653
75.0 -180.0 -21.0 0.0 0.006766
75.0 -180.0 -20.0 0.0 0.00697
75.0 -180.0 -19.0 0.0 0.007066
75.0 -180.0 -18.0 0.0 0.007174
75.0 -180.0 -17.0 0.0 0.00727
75.0 -180.0 -16.0 0.0 0.00737
75.0 -180.0 -15.0 0.0 0.007418
75.0 -180.0 -14.0 0.0 0.0076
75.0 -180.0 -13.0 0.0 0.00783
75.0 -180.0 -12.0 0.0 0.008019
75.0 -180.0 -11.0 0.0 0.008177
75.0 -180.0 -10.0 0.0 0.008393
75.0 -180.0 -9.0 0.0 0.008662
75.0 -180.0 -8.0 0.0 0.008782
75.0 -180.0 -7.0 0.0 0.009074
75.0 -180.0 -6.0 0.0 0.009369
75.0 -180.0 -5.0 0.0 0.009621
75.0 -180.0 -4.0 0.0 0.009876
75.0 -180.0 -3.0 0.0 0.01014
75.0 -180.0 -2.0 0.0 0.01052
75.0 -180.0 -1.0 0.0 0.01085
75.0 -180.0 0.0 0.0 0.01122
75.0 -180.0 1.0 0.0 0.01158
75.0 -180.0 2.0 0.0 0.01198
75.0 -180.0 3.0 0.0 0.01244
75.0 -180.0 4.0 0.0 0.01293
75.0 -180.0 5.0 0.0 0.01328
75.0 -180.0 6.0 0.0 0.01373
75.0 -180.0 7.0 0.0 0.01425
75.0 -180.0 8.0 0.0 0.01486
75.0 -180.0 9.0 0.0 0.0154
75.0 -180.0 10.0 0.0 0.01612
75.0 -180.0 11.0 0.0 0.01672
75.0 -180.0 12.0 0.0 0.01756
75.0 -180.0 13.0 0.0 0.01804
75.0 -180.0 14.0 0.0 0.01928
