satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation
STARLINK-30076,56839,2023-07-25T23:46:50.000Z,0.3,6.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,20.7067099,9.9188811,749.243445,3.0983314,0.0713195,0.4991898,80.3779266,42.1063212,122.5033669,True,2023-079S,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:12.000Z,0.3,6.48,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,8.7359246,32.5392763,543.406962,1.4483843,-0.1660332,0.7324113,77.7657017,74.5437576,130.607853,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:17.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,12.9791744,31.647449,551.699738,1.8655325,-0.1897779,0.7044588,80.3989874,71.449538,123.7243249,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:22.000Z,0.3,6.52,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.0042374,30.6497684,562.028007,2.2620544,-0.2083582,0.6726768,82.965604,68.2802665,118.9417403,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:27.000Z,0.3,6.6,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,20.794693,29.5720003,574.281581,2.6353377,-0.2218613,0.6384141,85.4464055,65.1307733,115.4718902,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:32.000Z,0.3,6.68,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.3437564,28.4386785,588.340046,2.983776,-0.2306639,0.6028855,87.8269014,62.0553791,112.858481,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:37.000Z,0.3,6.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.6523046,27.2719702,604.076952,3.3066589,-0.2353278,0.5671127,90.0969761,59.0861161,110.8281394,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-29T00:29:42.000Z,0.3,6.98,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,30.7270481,26.0909711,621.364231,3.6040404,-0.2365045,0.5319015,92.2505301,56.2414889,109.2099556,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:16.000Z,0.3,5.74,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,7.993653,19.0304974,599.900088,2.7144791,-0.2087224,0.6097815,67.5325183,59.7359389,137.2931096,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:21.000Z,0.3,5.85,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,11.1279679,17.9807558,614.309323,3.0452753,-0.2106948,0.5789556,69.6208618,57.2666542,133.5980613,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:26.000Z,0.3,6.07,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,14.0810558,16.9274575,630.31337,3.3523282,-0.2102199,0.5478527,71.6425757,54.8191138,130.5248126,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:31.000Z,0.3,6.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,16.8561863,15.8817524,647.793523,3.6357828,-0.2077366,0.5170754,73.5875848,52.4249868,127.9431083,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:36.000Z,0.3,6.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,19.4593069,14.8526032,666.633222,3.8962836,-0.2036718,0.4870892,75.4492889,50.1051736,125.7525957,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:41.000Z,0.3,6.51,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.898185,13.8469274,686.719926,4.1348375,-0.1984168,0.4582334,77.2239821,47.8727419,123.8762217,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:47.000Z,0.3,6.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.6207262,12.6781096,712.320659,4.3939127,-0.1910178,0.4254152,79.2370402,45.3191854,121.9565385,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:51.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,26.3197034,11.9246659,730.215143,4.551272,-0.1856512,0.4047416,80.5088776,43.6952852,120.8414978,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:45:56.000Z,0.3,6.89,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,28.3216312,11.013777,753.430472,4.7320089,-0.1786643,0.3803149,82.0214081,41.7539463,119.6009514,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-07-31T23:46:01.000Z,0.3,6.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,30.1972861,10.1382345,777.508165,4.8963815,-0.1715393,0.357472,83.4508151,39.9093374,118.5043503,True,2023-079R,v2 mini
STARLINK-30069,56834,2023-07-31T23:53:41.000Z,0.3,5.86,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,8.4435507,23.3792405,577.659444,2.3593278,-0.209987,0.6491543,70.1048639,64.232632,135.0800316,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-07-31T23:53:46.000Z,0.3,5.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,11.8810273,22.3104854,590.365094,2.7189667,-0.2168644,0.6176251,72.3083176,61.545222,130.7782695,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-07-31T23:53:51.000Z,0.3,5.96,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,15.1190515,21.2160051,604.809116,3.0545719,-0.2203598,0.5850972,74.4464963,58.8635929,127.327996,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-07-31T23:53:56.000Z,0.3,6.04,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.1583568,20.1115314,620.870046,3.3656561,-0.2209485,0.5523807,76.5067439,56.231632,124.5188794,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-07-31T23:54:01.000Z,0.3,6.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.0036319,19.0103365,638.425348,3.6523937,-0.2191403,0.5201251,78.4802716,53.6777917,122.1984804,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-07-31T23:54:05.000Z,0.3,6.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,23.1451825,18.1390376,653.464522,3.8647095,-0.2163046,0.494988,79.9929421,51.7031029,120.6185131,True,2023-079M,v2 mini
STARLINK-30073,56840,2023-08-06T18:42:55.000Z,0.3,6.34,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,241.3829609,21.2761911,643.634961,-3.8314775,0.2259032,0.5016261,82.5580952,52.9836239,244.2399838,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:00.000Z,0.3,6.31,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,244.1732392,22.4126528,625.152122,-3.5575908,0.2282912,0.5344981,80.5780975,55.5916411,242.4445405,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:05.000Z,0.3,6.22,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.1677931,23.5552282,608.099701,-3.2592353,0.2282505,0.5682921,78.4990119,58.3095088,240.26351,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:10.000Z,0.3,6.11,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.3748839,24.690359,592.601388,-2.9358508,0.2252052,0.6024283,76.3265888,61.1201609,237.5678225,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:15.000Z,0.3,5.97,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.7990254,25.8015829,578.782628,-2.5874858,0.2185904,0.6361437,74.0703094,63.9948476,234.1699838,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:20.000Z,0.3,5.93,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,257.439655,26.869774,566.766667,-2.2149404,0.2079145,0.6684936,71.7438275,66.8873215,229.7930281,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:25.000Z,0.3,5.78,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.2895967,27.8736788,556.670663,-1.8199012,0.1928363,0.6983763,69.3653232,69.7240741,224.0266659,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:30.000Z,0.3,5.65,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,265.3338558,28.790909,548.600734,-1.4050076,0.1732478,0.7245901,66.9574486,72.3884956,216.2822678,True,2023-079T,v2 mini
STARLINK-30073,56840,2023-08-06T18:43:33.000Z,0.3,5.59,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,267.8440959,29.2903413,544.769854,-1.1480093,0.1593982,0.7380501,65.5096639,73.83184,210.378484,True,2023-079T,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:27.000Z,0.3,7.13,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,229.3919124,18.3487518,684.542217,-4.2952883,0.2136442,0.4422888,95.3875413,48.0663347,245.5516284,True,2023-079Q,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:32.000Z,0.3,6.96,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,231.8073585,19.4316136,663.629786,-4.06604,0.2192901,0.4721161,93.459439,50.4175615,244.201008,True,2023-079Q,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:37.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.4021201,20.5394906,643.918427,-3.8146309,0.2235709,0.5035011,91.4117853,52.88785,242.6082016,True,2023-079Q,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:42.000Z,0.3,6.86,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.1876996,21.6643947,625.522394,-3.539781,0.2260138,0.5361639,89.2428411,55.4723301,240.7057173,True,2023-079Q,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:47.000Z,0.3,6.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.1742,22.7958538,608.561193,-3.2405148,0.2260904,0.5696848,86.9530988,58.1604084,238.4001458,True,2023-079Q,v2 mini
STARLINK-30123,56838,2023-08-10T17:56:52.000Z,0.3,7.07,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,231.0637405,24.0903187,643.182983,-3.9011236,0.2327689,0.4944141,95.3333373,53.0984585,250.4856691,True,2023-079R,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:52.000Z,0.3,6.85,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.3692028,23.9206375,593.158567,-2.9163156,0.2232426,0.6034805,84.5460056,60.9330626,235.5598937,True,2023-079Q,v2 mini
STARLINK-30123,56838,2023-08-10T17:56:57.000Z,0.3,6.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,233.876301,25.2604196,624.341627,-3.6313907,0.2348478,0.5280755,93.1740163,55.7726506,249.0960423,True,2023-079R,v2 mini
STARLINK-30133,56837,2023-08-10T17:56:58.000Z,0.3,6.74,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.4836148,25.2388351,576.908365,-2.4945421,0.2152008,0.6433147,81.5126819,64.3266895,231.1747107,True,2023-079Q,v2 mini
STARLINK-30133,56837,2023-08-10T17:57:02.000Z,0.3,6.54,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.3954565,26.0835727,567.5258,-2.1942234,0.2066626,0.6686796,79.4116507,66.5888894,227.436416,True,2023-079Q,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:03.000Z,0.3,6.9,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.5399419,26.6685892,603.603927,-3.2750885,0.2337662,0.5699713,90.4153126,59.153198,247.0107378,True,2023-079R,v2 mini
STARLINK-30133,56837,2023-08-10T17:57:07.000Z,0.3,6.46,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,254.2181836,27.0825278,557.534126,-1.7988936,0.1921295,0.698064,76.7108416,69.3453079,221.4873043,True,2023-079Q,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:07.000Z,0.3,6.76,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.1656397,27.597742,591.013685,-3.0172409,0.2303612,0.5983498,88.4763853,61.5022921,245.2767349,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:12.000Z,0.3,6.66,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.6598915,28.731838,576.78002,-2.6720033,0.2225116,0.6336234,85.9455386,64.5281253,242.5682736,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:17.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.3909727,29.8156347,564.335044,-2.3018985,0.2101483,0.667751,83.3045556,67.6219056,239.0080506,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:22.000Z,0.3,6.5,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,251.3530065,30.8254644,553.799832,-1.9084349,0.1928742,0.6995606,80.5673938,70.7282354,234.1686859,True,2023-079R,v2 mini
STARLINK-30123,56838,2023-08-10T17:57:27.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.5310953,31.7362959,545.285437,-1.4941048,0.170558,0.727744,77.7527322,73.7525785,227.3396474,True,2023-079R,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:11.000Z,0.3,7.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,229.3330472,19.2667001,693.257976,-4.4119061,0.2151564,0.4264945,95.6774981,47.2179736,248.7570224,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:17.000Z,0.3,6.93,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,232.1665056,20.5801655,667.566047,-4.1469816,0.2223896,0.4618664,93.4421704,50.0239041,247.3842797,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:21.000Z,0.3,6.9,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.1988908,21.4776903,651.361218,-3.9530362,0.226191,0.4868228,91.8582748,51.9953989,246.3079017,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:27.000Z,0.3,6.91,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.4790127,22.8470722,628.581865,-3.6343322,0.2297532,0.5260302,89.3387731,55.1019087,244.3788275,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:31.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,239.8288682,23.7678046,614.502809,-3.4024878,0.230297,0.5530808,87.5630606,57.2678161,242.8242816,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:36.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,242.9584508,24.9159347,598.260598,-3.0901983,0.2283911,0.5874569,85.2373516,60.0707441,240.4798787,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:42.000Z,0.3,6.77,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.0044223,26.268575,580.925203,-2.6822098,0.2215311,0.6286026,82.2983295,63.5446085,236.8617305,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:46.000Z,0.3,6.58,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.879323,27.1401725,570.774623,-2.3904496,0.2137518,0.6552592,80.2566661,65.8982572,233.7700822,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:51.000Z,0.3,6.46,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.6688727,28.1767113,559.77735,-2.0046965,0.2000431,0.6867511,77.6243561,68.8299342,228.8149204,True,2023-079M,v2 mini
STARLINK-30069,56834,2023-08-10T18:05:55.000Z,0.3,6.4,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.8501508,28.9494195,552.402325,-1.6806237,0.1857482,0.7097368,75.465573,71.1096316,223.644579,True,2023-079M,v2 mini
STARLINK-30119,56823,2023-08-10T18:31:16.000Z,0.3,7.2,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,227.9377555,23.027574,725.069143,-4.7567863,0.2139946,0.3779957,97.8695166,44.1943447,259.8497342,True,2023-079A,v2 mini
STARLINK-30119,56823,2023-08-10T18:31:26.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,232.381654,25.236209,679.393924,-4.3654073,0.2271035,0.4343778,94.4877252,48.7094014,258.6987222,True,2023-079A,v2 mini
STARLINK-30119,56823,2023-08-10T18:31:31.000Z,0.3,6.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.8802716,26.3843102,658.123121,-4.1392274,0.2318461,0.4656759,92.6297294,51.173807,257.9699403,True,2023-079A,v2 mini
STARLINK-30119,56823,2023-08-10T18:31:36.000Z,0.3,6.83,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.585199,27.5516978,638.038774,-3.8905736,0.234716,0.4989042,90.6551067,53.7823834,257.1005495,True,2023-079A,v2 mini
