satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation,optimal_theta_x,optimal_theta_y,optimal_theta_z,optimization_error,calculated_magnitude,magnitude_difference
STARLINK-30101,56301,2023-06-30T18:40:12.000Z,0.3,6.59,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,226.8755082,35.6993274,537.036198,-1.2475739,0.1292384,0.7528791,76.8666072,77.2171587,235.4084676,True,2023-056R,v2 mini,0.0,0.0,0.0,1.6117518484761009,5.320452108632328,1.2695478913676714
STARLINK-30101,56301,2023-06-30T18:40:16.000Z,0.3,6.52,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,230.6372419,36.1614181,532.750269,-0.8939485,0.1012896,0.7690511,74.9579281,79.6555405,226.0647445,True,2023-056R,v2 mini,1.4410709373047166,0.0,-1.4410709373047166,1.5895336501150694,5.259232912027336,1.2607670879726633
STARLINK-30101,56301,2023-06-30T18:40:22.000Z,0.3,6.4799999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,236.4361332,36.6327078,529.009962,-0.3508951,0.0550703,0.7842947,72.1038474,82.4389257,201.4857739,True,2023-056R,v2 mini,2.068882789264842,0.0,-1.2095940263352662,1.7122225225579044,5.17148079014563,1.3085192098543699
STARLINK-30101,56301,2023-06-30T18:40:27.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,241.3454244,36.8067189,528.39968,0.107047,0.0143545,0.7878335,69.7657792,83.005757,170.4568054,True,2023-056R,v2 mini,3.141592653589793,0.0,-0.9228926067805918,1.6756777927270443,5.145520261754923,1.2944797382450774
STARLINK-30103,56290,2023-06-17T00:01:20.000Z,0.3,6.9,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,332.6297069,27.9808779,579.137067,2.3360262,-0.0426257,0.680009,83.0744562,63.9091562,117.9141672,True,2023-056E,v2 mini,0.0,0.0,0.0,1.0198464766173974,5.890125514423997,1.0098744855760033
STARLINK-30103,56290,2023-06-17T00:01:25.000Z,0.3,6.9799999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,336.3949629,27.7179811,591.726387,2.6958205,-0.0619785,0.6510663,85.8218335,61.2897188,113.4726446,True,2023-056E,v2 mini,0.0,0.0,0.0,0.8539133130367677,6.055925699396002,0.9240743006039978
STARLINK-30103,56290,2023-06-17T00:01:29.000Z,0.3,7.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,339.2779987,27.4428378,603.056423,2.9665631,-0.0752155,0.6263586,87.9374798,59.1865787,110.5466117,True,2023-056E,v2 mini,0.0,0.0,0.0,0.7876151569407237,6.192523151321273,0.8874768486787268
STARLINK-30103,56290,2023-06-23T22:18:27.000Z,0.3,6.27,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,320.8386264,28.3047761,602.067587,3.295738,-0.2367477,0.5692998,69.8908035,59.4011889,108.7590174,True,2023-056E,v2 mini,1.2206694722717313,0.0,1.2206694722717313,0.07988484638293661,5.987360925590716,0.2826390744092837
STARLINK-30103,56290,2023-06-23T22:18:32.000Z,0.3,6.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,323.9530306,27.1152105,619.304246,3.5946894,-0.2384808,0.5336646,71.1690583,56.5243798,107.2509339,True,2023-056E,v2 mini,2.4245625881991195,0.0,1.4060960621536944,0.004419784715458547,6.173518538558042,0.06648146144195799
STARLINK-30103,56290,2023-06-23T22:18:37.000Z,0.3,6.31,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,326.8383651,25.9247216,637.972972,3.8686548,-0.2372357,0.4992095,72.4172721,53.786169,106.0274281,True,2023-056E,v2 mini,0.0,0.0,0.0,0.0035124397583667236,6.369265839725483,0.059265839725483715
STARLINK-30103,56290,2023-06-23T23:57:54.000Z,0.3,6.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,310.6284545,-5.9006611,768.673609,1.6860723,-0.1443945,0.5085982,40.9627496,40.5039954,182.4327016,True,2023-056E,v2 mini,1.8355845732287435,0.0,0.8884441626832995,0.9707888552818354,7.1452861793823335,0.9852861793823333
STARLINK-30103,56290,2023-06-23T23:57:59.000Z,0.3,6.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,313.1590156,-6.6138683,777.839391,1.9784688,-0.1407806,0.497337,42.8338143,39.8201957,179.1573539,True,2023-056E,v2 mini,2.216318883974111,0.0,1.176825548121485,0.7480707444421392,7.234910830341567,0.8649108303415671
STARLINK-30103,56290,2023-06-23T23:58:04.000Z,0.3,6.38,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,315.6332019,-7.3076261,788.440044,2.2598769,-0.1366377,0.4848337,44.7117511,39.0561406,176.0313787,True,2023-056E,v2 mini,2.2277706124285146,0.0,1.2856576026010202,0.9075297313757,7.332643548960313,0.9526435489603129
STARLINK-30103,56290,2023-06-23T23:58:08.000Z,0.3,6.7299999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,317.5681976,-7.8470347,797.915455,2.476479,-0.1330197,0.4740918,46.208911,38.3959437,173.6432299,True,2023-056E,v2 mini,2.937084839861766,0.01484796835662792,1.8465100168623667,1.4473680197790054e-16,6.7300000120306605,1.20306609119325e-08
STARLINK-30103,56290,2023-06-26T19:53:29.000Z,0.3,5.7299999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,244.7627082,28.5517242,546.771586,-1.1964219,0.1634476,0.7335168,59.5473761,73.0440938,209.7713773,True,2023-056E,v2 mini,2.083453326641624,0.0,-1.0321293926937898,0.16924376179460981,5.318607533133371,0.4113924668666282
STARLINK-30103,56290,2023-06-26T19:53:34.000Z,0.3,5.6,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.0093728,29.308228,541.875569,-0.760002,0.13848,0.7519086,58.3187875,75.0089675,198.0185796,True,2023-056E,v2 mini,3.141592653589793,0.0,-1.3307430268838476,0.1233738230903936,5.2487538995371,0.35124610046289995
STARLINK-30103,56290,2023-06-26T19:53:39.000Z,0.3,5.54,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.3728158,29.9311844,539.186996,-0.3143166,0.1101828,0.7639647,57.2123119,76.2227125,183.363144,True,2023-056E,v2 mini,3.141592653589793,0.0,-0.7649968214451496,0.12266559980600772,5.189763508745865,0.3502364912541349
STARLINK-30103,56290,2023-06-26T19:53:44.000Z,0.3,5.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,257.8101051,30.4062932,538.738935,0.1352808,0.0795398,0.7689941,56.2503617,76.4412204,167.0549303,True,2023-056E,v2 mini,3.141592653589793,0.0,-0.1885686495839319,0.005571340895827082,5.1653585845804955,0.07464141541950475
STARLINK-30103,56290,2023-06-26T19:53:49.000Z,0.3,5.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,262.2734104,30.724751,540.536991,0.5831873,0.0477513,0.7666901,55.4504896,75.61257,151.482998,True,2023-056E,v2 mini,3.141592653589793,0.0,0.23987145603142782,0.03639608800279171,5.17922241221047,0.1907775877895297
STARLINK-30103,56290,2023-06-26T19:53:54.000Z,0.3,5.56,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.7131504,30.8840363,544.558813,1.0239037,0.0161023,0.7571769,54.8238664,73.9204927,138.4944439,True,2023-056E,v2 mini,3.141592653589793,0.0,0.7639017418625818,0.11443462063373724,5.221718134340994,0.3382818656590052
STARLINK-30103,56290,2023-06-30T18:54:49.000Z,0.3,5.96,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,252.6506877,36.8827431,531.866871,0.8489436,-0.0753854,0.773871,65.0445931,80.2642998,131.2619795,True,2023-056E,v2 mini,3.141592653589793,0.0,0.4918524698638126,0.6025936970320411,5.183730911969283,0.776269088030717
STARLINK-30103,56290,2023-06-30T18:54:54.000Z,0.3,5.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,257.4181746,36.412427,537.222912,1.2912343,-0.1120177,0.7544981,63.0189992,77.1468239,119.7143135,True,2023-056E,v2 mini,3.141592653589793,0.0,0.9528976718797793,0.3330637680411958,5.2328832284180296,0.5771167715819701
STARLINK-30103,56290,2023-06-30T18:54:58.000Z,0.3,6.2,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.1084719,35.9110279,543.077179,1.6340069,-0.1380826,0.7342541,61.4968813,74.4776341,114.0310662,True,2023-056E,v2 mini,2.847212632467573,0.0,1.0199622115777054,0.8260405960346491,5.291132245024256,0.908867754975744
STARLINK-30103,56290,2023-06-30T18:55:04.000Z,0.3,6.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.387337,34.9801451,554.368801,2.1248039,-0.1708084,0.6977352,59.3965827,70.4168343,108.5550084,True,2023-056E,v2 mini,1.5880246511970584,0.0,1.1505818538896917,0.8804980190209477,5.431651440550502,0.9383485594494978
STARLINK-30103,56290,2023-06-30T18:55:09.000Z,0.3,6.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,270.5197103,34.0708338,565.963375,2.5090004,-0.1918999,0.6633519,57.8249462,67.0817678,105.5538757,True,2023-056E,v2 mini,1.4889259723531734,0.0,1.2267534943632694,0.649736727750419,5.563937516224444,0.8060624837755563
STARLINK-30103,56290,2023-06-30T18:55:14.000Z,0.3,6.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,274.3924743,33.0699386,579.41774,2.8684662,-0.2074984,0.6269263,56.4203155,63.843727,103.3750285,True,2023-056E,v2 mini,1.374013206177488,0.0,1.2206446218368994,0.45777306896359665,5.693410708802159,0.6765892911978408
STARLINK-30104,56300,2023-06-16T23:56:46.000Z,0.3,6.92,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,332.5234923,26.6393501,586.522118,2.4176714,-0.0332506,0.6692713,82.3039165,62.3123496,118.6232476,True,2023-056Q,v2 mini,0.0,0.0,0.0,0.8911399069187852,5.975997930659691,0.9440020693403088
STARLINK-30104,56300,2023-06-16T23:56:51.000Z,0.3,7.01,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,336.1854594,26.4266153,599.500022,2.7695844,-0.0513412,0.6407068,85.0320606,59.8068203,114.2943431,True,2023-056Q,v2 mini,0.0,0.0,0.0,0.7625363755194955,6.136766711857882,0.8732332881421181
STARLINK-30104,56300,2023-06-16T23:56:56.000Z,0.3,7.17,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,339.6743408,26.1304556,614.178702,3.0979017,-0.0666139,0.6102808,87.6448111,57.2909528,110.7433467,True,2023-056Q,v2 mini,0.0,0.0,0.0,0.7302487423808082,6.315454072398207,0.8545459276017926
STARLINK-30104,56300,2023-06-22T00:22:48.000Z,0.3,6.65,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,321.9961285,5.3891232,654.282948,1.8027021,-0.1647318,0.5954846,58.2747388,51.5641711,171.62337,True,2023-056Q,v2 mini,1.2252553776342505,0.0,1.2252553776342505,0.011282123695131003,6.543782658218486,0.10621734178151421
STARLINK-30104,56300,2023-06-22T00:22:53.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,324.9405675,4.5653901,664.149734,2.1414357,-0.164515,0.5774781,60.3621535,50.3626676,167.2113822,True,2023-056Q,v2 mini,1.201989388262582,0.0,1.201989388262582,0.0005003680494815746,6.66763109190234,0.022368908097660345
STARLINK-30104,56300,2023-06-22T00:22:58.000Z,0.3,6.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,327.7868642,3.7459969,675.67075,2.464147,-0.1630262,0.5577635,62.4255897,49.0377399,163.161877,True,2023-056Q,v2 mini,1.17719354176698,0.0,1.17719354176698,8.238910248731606e-07,6.800907684430225,0.000907684430225153
STARLINK-30104,56300,2023-06-22T00:23:03.000Z,0.3,6.92,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,330.5284381,2.9368717,688.762572,2.7696377,-0.1604442,0.536811,64.4502774,47.6226057,159.4678633,True,2023-056Q,v2 mini,1.156030917780366,0.0,1.156030917780366,0.0004904265963960202,6.94214557735522,0.022145577355219714
STARLINK-30104,56300,2023-06-22T00:23:08.000Z,0.3,6.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,333.1610093,2.1429909,703.337348,3.0572006,-0.1569606,0.5150605,66.4243414,46.1469363,156.111565,True,2023-056Q,v2 mini,1.1383368510594973,0.0,1.1383368510594973,0.009781901778579983,7.088903497302067,0.09890349730206704
STARLINK-30104,56300,2023-06-22T00:23:13.000Z,0.3,7.07,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,335.6822503,1.3683892,719.304461,3.3265541,-0.1527663,0.4929078,68.3385663,44.6362633,153.0690239,True,2023-056Q,v2 mini,1.1189264086124713,0.0,1.1189264086124713,0.02858402531819334,7.239068108519003,0.1690681085190029
STARLINK-30104,56300,2023-06-22T00:23:18.000Z,0.3,7.12,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,338.091592,0.6161684,736.572802,3.5777855,-0.1480419,0.4706951,70.1862117,43.111811,150.3133688,True,2023-056Q,v2 mini,1.1027720123623252,0.0,1.1027720123623252,0.07472883164930136,7.3933657470300576,0.27336574703005745
STARLINK-30104,56300,2023-06-22T00:23:24.000Z,0.3,7.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,340.8365243,-0.2538781,758.886568,3.8559106,-0.1419013,0.4443579,72.3092689,41.2880803,147.3466057,True,2023-056Q,v2 mini,1.0853153946704286,0.0,1.0853153946704286,0.11531901619515508,7.579586537122948,0.3395865371229476
STARLINK-30104,56300,2023-06-22T00:23:28.000Z,0.3,7.3,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,342.5795494,-0.8129915,774.657457,4.0276753,-0.1376348,0.4271738,73.6655125,40.0862628,145.5536637,True,2023-056Q,v2 mini,1.0747675828531282,0.0,1.0747675828531282,0.16463012121739484,7.705746375482757,0.4057463754827575
STARLINK-30104,56300,2023-06-22T00:23:33.000Z,0.3,7.4,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,344.6632761,-1.4876379,795.302604,4.227732,-0.1322144,0.4062716,75.2933111,38.6088206,143.4982901,True,2023-056Q,v2 mini,1.0627269112778919,0.0,1.0627269112778919,0.21654652181115605,7.865345593952663,0.4653455939526623
STARLINK-30104,56300,2023-06-22T00:23:38.000Z,0.3,7.49,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,346.6449312,-2.1351308,816.909235,4.4123549,-0.126787,0.3861307,76.8462829,37.16583,141.6282864,True,2023-056Q,v2 mini,1.0518768588179517,0.0,1.0518768588179517,0.2880913003943528,8.026741371979423,0.5367413719794225
STARLINK-30104,56300,2023-06-23T23:53:20.000Z,0.3,6.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,311.1010879,-4.2053666,746.831208,1.7522862,-0.1469455,0.5225392,42.2229847,42.2281538,180.3295674,True,2023-056Q,v2 mini,2.5688544624813403,0.0,1.219743084313052,0.45385402896048244,7.003686892376928,0.6736868923769279
STARLINK-30104,56300,2023-06-23T23:53:25.000Z,0.3,6.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,313.6914135,-4.9320375,756.34517,2.0513654,-0.1436022,0.5100288,44.1003105,41.460956,176.907054,True,2023-056Q,v2 mini,2.580956959263858,0.0,1.3492909678447518,0.5932385317006433,7.10021979440978,0.7702197944097797
STARLINK-30104,56300,2023-06-23T23:53:30.000Z,0.3,6.53,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,316.2183472,-5.6404423,767.324981,2.338479,-0.1396637,0.4962318,45.9843346,40.6085805,173.6588847,True,2023-056Q,v2 mini,2.7354588287038863,0.08909286653031559,2.0366551828790147,1.848510920207126e-16,6.529999986404005,1.3595995440596198e-08
STARLINK-30104,56300,2023-06-23T23:53:34.000Z,0.3,6.62,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,318.1904537,-6.1922111,777.12272,2.5589344,-0.1361674,0.4844455,47.4857031,39.8757623,171.1902974,True,2023-056Q,v2 mini,1.4557532122182957,0.0,0.892500066673198,0.454080138248011,7.2938546862996585,0.6738546862996584
STARLINK-30104,56300,2023-06-30T18:50:04.000Z,0.3,6.54,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.3069713,36.7887257,531.381348,-0.7587369,0.0776861,0.7754271,73.3606672,80.762994,224.0245855,True,2023-056Q,v2 mini,1.455998796880293,0.0,-1.455998796880293,1.723611041927508,5.227136320127825,1.3128636798721747
STARLINK-30104,56300,2023-06-30T18:50:09.000Z,0.3,6.42,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,239.1961635,37.0783048,528.72022,-0.3045629,0.0377199,0.7859312,71.0358507,82.9444281,200.834477,True,2023-056Q,v2 mini,2.4683042331474594,0.0,-1.1760000768789365,1.5858017103446007,5.160713809198004,1.2592861908019959
STARLINK-30104,56300,2023-06-30T18:50:23.000Z,0.3,6.27,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,252.9447575,36.7998519,533.412276,0.9692124,-0.0759833,0.7698956,64.8635548,79.4165496,127.0349758,True,2023-056Q,v2 mini,3.141592653589793,0.0,0.7545748026416136,1.1146898644138592,5.214211259572323,1.0557887404276762
STARLINK-30104,56300,2023-06-30T18:50:30.000Z,0.3,6.4799999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,259.5222995,36.0914428,542.346174,1.5782594,-0.124927,0.7389595,62.0984827,74.887951,114.3116381,True,2023-056Q,v2 mini,2.4623490479129893,0.0,0.8942337685400645,1.422844463358985,5.287169558001228,1.1928304419987716
STARLINK-30104,56300,2023-06-30T18:50:34.000Z,0.3,6.5,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.1130738,35.5430494,549.32858,1.9107761,-0.1486306,0.7160909,60.6449689,72.1879208,110.108591,True,2023-056Q,v2 mini,1.6084020069004417,0.0,1.1010592742442615,1.2762240605999842,5.370299127821889,1.1297008721781108
STARLINK-30104,56300,2023-06-30T18:50:39.000Z,0.3,6.5,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,267.3950916,34.7356197,559.882865,2.3071216,-0.1733338,0.6836466,58.9699096,68.8256983,106.4404513,True,2023-056Q,v2 mini,1.5242400259023565,0.0,1.2340915005475177,0.9953872541937495,5.502309038733061,0.9976909612669393
STARLINK-30106,56288,2023-06-23T22:21:37.000Z,0.3,6.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,320.184393,28.0130854,597.609601,3.1945825,-0.2356879,0.5799688,69.2681159,60.2014564,110.8178549,True,2023-056C,v2 mini,1.2315538828604664,0.0,1.2315538828604664,0.06157533248247562,5.931856226186358,0.2481437738136414
STARLINK-30106,56288,2023-06-23T22:21:42.000Z,0.3,6.14,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,323.3507875,26.8270234,614.360261,3.5013709,-0.2381131,0.5443211,70.5720232,57.3004683,109.1070653,True,2023-056C,v2 mini,1.2903909318259579,0.0,0.7250929783402492,0.0004067419931348817,6.119832154474637,0.020167845525362438
